student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
STU1538,5.3,9.2,7.1,6.3,6.6,6.8,8.8,ENTJ,Luật & Xã hội,Tâm lý học,4.1
STU0108,9.1,6.1,8.9,8.8,6.3,7.0,6.4,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.2
STU2485,5.3,8.2,8.9,6.7,5.9,6.4,8.0,ESFJ,Du lịch & Dịch vụ,Du lịch,4.6
STU2348,5.9,7.3,8.6,6.2,5.8,5.1,8.7,ENFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,3.8
STU1753,8.1,6.4,5.8,8.9,8.3,5.2,6.2,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.3
STU1221,6.9,8.5,9.0,5.6,6.5,6.4,7.8,ESFP,Truyền thông & Báo chí,Lưu trữ học,3.8
STU1988,8.0,5.4,6.4,5.1,8.8,8.7,5.8,INFP,Nông nghiệp & Môi trường,Nuôi trồng thủy sản,4.5
STU1712,8.1,6.5,7.0,9.0,8.5,5.1,5.0,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.2
STU1217,6.1,10.0,8.1,5.0,5.3,6.2,7.6,ENTP,Truyền thông & Báo chí,Công nghệ truyền thông,3.9
STU2339,5.1,7.5,9.4,5.7,6.2,6.6,7.7,ENFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.3
STU0713,7.2,9.9,9.2,6.9,6.2,5.3,9.0,ESFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.2
STU0073,9.2,5.6,7.7,9.8,6.2,6.7,5.9,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.9
STU1806,5.0,6.7,4.4,5.7,6.9,5.8,4.3,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,2.3
STU2400,6.1,8.3,8.4,6.4,6.9,6.9,7.9,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.4
STU0482,8.2,8.5,8.7,5.0,6.7,5.9,5.6,ESTJ,Kinh tế & Quản lý,Quản trị kinh doanh,3.9
STU2294,6.9,7.2,9.0,5.5,5.8,6.1,8.9,ESFJ,Du lịch & Dịch vụ,Du lịch,4.1
STU1565,5.9,8.6,8.1,6.2,7.0,6.8,9.7,INTJ,Luật & Xã hội,Luật quốc tế,4.1
STU1172,5.0,9.2,8.8,5.8,6.6,6.8,7.0,ENTP,Truyền thông & Báo chí,Báo chí,5.0
STU2016,8.4,6.5,5.2,5.4,9.3,9.7,6.8,INFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.2
STU1431,5.2,8.1,6.6,5.3,6.8,5.7,7.6,INFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,5.0
STU0406,9.5,5.2,5.8,5.4,9.2,9.8,5.3,ISFJ,Y tế & Sức khỏe,Răng - Hàm - Mặt,4.0
STU0758,6.3,9.2,9.8,6.4,6.3,6.7,9.3,ISFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.2
STU1360,5.7,7.9,6.3,5.8,5.0,6.1,6.8,INFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.9
STU1617,5.1,9.8,7.6,5.3,6.8,5.3,9.9,ENTJ,Luật & Xã hội,Luật kinh tế,4.7
STU1304,5.8,9.0,5.3,5.9,5.9,5.5,6.9,INFJ,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.9
STU1764,8.6,5.8,6.4,10.0,7.4,6.5,5.9,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.6
STU0744,6.4,9.0,9.2,5.5,5.2,6.6,9.8,ISFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,3.9
STU0807,6.5,9.7,9.9,5.3,5.6,5.2,9.5,ENFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.9
STU2305,6.3,6.0,4.8,6.8,6.5,5.4,6.8,ENFP,Du lịch & Dịch vụ,Du lịch,3.0
STU1503,6.7,9.2,7.2,5.0,5.9,5.7,9.1,INTJ,Luật & Xã hội,Luật,4.6
STU1892,8.3,6.4,5.7,6.1,8.9,9.7,5.9,ISFJ,Nông nghiệp & Môi trường,Khoa học cây trồng,4.8
STU1430,5.4,8.7,5.4,6.9,5.3,5.2,7.8,INFP,Nghệ thuật & Thiết kế,Thiết kế nội thất,4.3
STU0149,9.2,6.7,7.7,8.1,8.3,5.4,6.7,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.7
STU1229,5.7,8.8,9.3,5.6,6.9,6.2,7.5,ESFP,Truyền thông & Báo chí,Công nghệ truyền thông,3.9
STU1944,8.4,5.6,6.4,5.9,9.1,9.6,7.0,ISTJ,Nông nghiệp & Môi trường,Nông nghiệp,4.9
STU0693,5.0,6.1,5.1,7.0,5.7,4.6,4.8,ISFP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,1.6
STU0819,7.4,8.6,9.3,6.5,5.9,5.2,9.4,INFJ,Sư phạm & Giáo dục,Sư phạm Tin học,5.0
STU2396,6.6,7.5,9.4,5.6,6.0,6.0,7.5,ESTP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.9
STU1913,7.3,5.1,6.2,5.3,8.1,9.2,6.3,ISFP,Nông nghiệp & Môi trường,Khoa học cây trồng,4.2
STU1711,8.9,6.0,5.0,9.7,7.3,5.5,6.5,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,4.8
STU0702,6.3,9.5,9.9,6.8,7.0,5.3,9.1,ENFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,4.3
STU2208,8.9,5.8,5.1,8.0,6.8,6.5,5.6,ISTP,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,5.0
STU0922,5.9,8.2,9.3,6.4,5.8,6.8,8.0,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.9
STU0906,6.6,9.4,9.9,5.2,5.2,5.0,8.9,INFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.5
STU0455,9.7,7.4,9.0,6.1,5.0,6.1,6.5,ESTP,Kinh tế & Quản lý,Kế toán,4.5
STU1816,9.2,6.3,5.1,10.0,8.3,5.3,6.2,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.1
STU1789,9.1,6.7,6.5,9.6,7.5,5.7,6.0,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.6
STU1227,6.9,9.1,9.4,5.4,6.9,5.9,8.2,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.7
STU0168,8.9,6.0,8.9,9.6,7.9,5.6,5.5,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,4.3
STU0731,6.0,8.7,9.9,5.4,6.3,6.9,9.5,INFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.2
STU2404,5.4,8.1,9.2,6.2,5.7,5.4,8.1,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.7
STU0027,9.4,5.6,9.6,8.8,6.8,6.4,6.8,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.3
STU1342,6.5,7.8,7.0,7.0,5.2,5.4,7.5,ISFP,Nghệ thuật & Thiết kế,Kiến trúc,4.3
STU1991,6.4,6.4,4.3,4.5,5.7,4.7,6.0,ESTP,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,1.6
STU0998,5.7,8.7,9.0,6.3,6.0,6.9,7.1,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.0
STU1177,6.9,9.4,9.2,5.6,5.2,6.5,7.2,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.4
STU1041,6.9,8.9,8.7,6.1,6.6,7.0,8.3,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.1
STU1865,8.4,5.8,5.0,9.1,7.0,6.5,6.5,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.8
STU2008,7.4,5.6,5.4,5.1,9.0,9.5,6.2,ISFP,Nông nghiệp & Môi trường,Nông nghiệp,4.4
STU1883,7.7,5.8,7.0,5.6,9.0,9.3,6.0,ISFP,Nông nghiệp & Môi trường,Nông nghiệp,4.2
STU0042,9.2,5.4,8.2,8.0,7.0,5.5,6.0,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Mạng máy tính và truyền thông dữ liệu,4.5
STU1243,6.3,9.6,8.8,6.7,6.3,6.7,7.5,ENTP,Truyền thông & Báo chí,Công nghệ truyền thông,4.6
STU1623,4.2,5.0,5.0,5.2,6.0,6.9,4.6,INTP,Luật & Xã hội,Quản lý nhà nước,1.7
STU1702,8.5,6.7,6.7,9.8,7.6,6.1,5.2,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.0
STU1515,5.1,9.8,7.3,6.4,6.2,6.2,8.6,INFJ,Luật & Xã hội,Công tác xã hội,5.0
STU1593,5.0,8.6,7.6,5.5,6.0,5.9,9.3,ISTJ,Luật & Xã hội,Luật quốc tế,4.8
STU0610,9.5,8.6,8.8,6.0,6.1,6.0,5.1,ESTP,Kinh tế & Quản lý,Hệ thống thông tin quản lý,3.9
STU1133,5.7,9.5,9.3,6.6,6.6,6.3,8.9,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.7
STU1996,8.4,5.7,5.7,6.0,9.1,8.5,5.1,ISFP,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.0
STU0442,8.7,7.3,8.3,6.8,6.9,6.5,5.1,ESTJ,Kinh tế & Quản lý,Kiểm toán,4.1
STU1350,5.7,7.7,5.8,6.2,6.1,5.7,7.1,ISFP,Nghệ thuật & Thiết kế,Kiến trúc,3.9
STU1576,6.3,9.4,8.3,6.1,5.1,5.1,9.3,ENTJ,Luật & Xã hội,Công tác xã hội,3.9
STU0494,9.5,7.9,9.0,5.6,5.9,5.7,5.8,ESTJ,Kinh tế & Quản lý,Kinh tế quốc tế,4.5
STU1877,7.3,6.0,6.2,5.8,9.1,9.2,5.9,INFP,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.9
STU0237,9.0,5.9,5.2,6.7,9.8,9.9,5.3,INFJ,Y tế & Sức khỏe,Y học dự phòng,4.2
STU0552,9.9,7.3,8.3,5.0,6.7,5.1,5.4,ESTJ,Kinh tế & Quản lý,Kinh doanh quốc tế,4.5
STU0521,9.3,7.7,9.8,5.1,5.1,5.2,5.6,ESTJ,Kinh tế & Quản lý,Kế toán,4.0
STU1660,6.7,8.9,7.7,5.4,6.6,5.6,9.0,INTJ,Luật & Xã hội,Luật kinh tế,4.2
STU1233,5.4,8.9,9.3,6.5,5.4,6.8,8.3,ESFP,Truyền thông & Báo chí,Quan hệ công chúng,4.2
STU1139,6.9,9.5,8.4,5.5,6.2,5.9,8.6,ENFP,Truyền thông & Báo chí,Báo chí,4.2
STU0721,7.4,8.9,9.5,5.2,5.6,5.7,9.4,ISFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.3
STU1903,7.1,6.4,5.3,6.3,8.7,9.0,6.3,ISFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.3
STU2205,9.0,6.6,5.8,8.6,6.4,6.6,5.3,ISTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.3
STU0059,10.0,6.3,8.6,9.5,6.2,6.2,5.5,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.4
STU0632,6.2,6.9,6.1,4.3,5.2,6.2,4.3,ESTJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,1.6
STU1182,5.2,8.6,9.5,6.6,5.4,6.4,7.1,ENFP,Truyền thông & Báo chí,Quan hệ công chúng,3.8
STU1641,5.7,9.3,7.2,6.7,6.2,5.1,9.1,ENTJ,Luật & Xã hội,Quản lý nhà nước,4.5
STU0593,8.3,8.5,8.1,5.6,5.2,5.2,6.5,ENTJ,Kinh tế & Quản lý,Kinh doanh quốc tế,4.2
STU2173,8.9,6.6,6.5,9.5,7.5,5.8,6.2,ISTP,Xây dựng & Quy hoạch,Kinh tế xây dựng,4.5
STU0940,5.5,8.5,9.6,6.5,6.9,5.7,7.4,INFP,Ngôn ngữ & Văn hóa,Tiếng Việt và văn hoá Việt Nam,4.1
STU2322,6.4,8.2,8.1,5.6,6.8,6.1,8.1,ESFP,Du lịch & Dịch vụ,Quản trị dịch vụ du lịch và lữ hành,4.1
STU1250,6.5,8.4,5.7,5.5,6.1,6.3,6.9,INFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.9
STU0905,5.6,8.9,10.0,5.7,6.0,6.4,7.3,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.4
STU1941,7.7,6.8,6.2,5.9,9.3,8.7,5.9,ISFJ,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.6
STU2395,5.8,7.5,9.5,6.9,5.9,5.3,8.1,ENFP,Du lịch & Dịch vụ,Quản trị khách sạn,4.7
STU1539,5.8,9.1,7.9,6.9,5.9,5.4,8.6,ISTJ,Luật & Xã hội,Luật,4.9
STU1419,6.5,8.2,6.8,5.7,5.2,5.5,6.7,INFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.0
STU1852,9.0,5.7,6.6,9.9,7.4,5.3,6.7,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.7
STU2179,8.3,5.5,7.0,9.3,6.3,6.7,6.5,ISTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,4.4
STU0707,7.4,8.7,9.5,5.6,7.0,6.1,9.4,INFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.8
STU1023,5.1,9.1,9.9,5.2,5.8,6.7,7.5,INTP,Ngôn ngữ & Văn hóa,Quốc tế học,4.0
STU0746,7.4,9.3,9.7,5.8,5.8,5.9,9.9,INFJ,Sư phạm & Giáo dục,Tâm lý học giáo dục,4.2
STU1850,9.1,6.7,5.3,9.0,8.1,5.5,5.8,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,3.9
STU1423,6.0,8.5,5.9,5.4,5.1,6.1,7.3,INFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.8
STU0514,8.1,7.9,9.2,6.8,6.4,6.6,5.1,ESTP,Kinh tế & Quản lý,Hệ thống thông tin quản lý,3.9
STU0082,9.4,5.7,9.3,9.1,7.0,5.9,5.2,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.5
STU2212,8.8,6.9,5.9,9.0,7.0,6.8,6.3,ISTJ,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.7
STU0915,6.0,8.5,9.5,6.1,6.9,6.5,8.7,ISFP,Ngôn ngữ & Văn hóa,Quốc tế học,4.5
STU2298,5.3,8.0,8.6,7.0,6.4,5.3,8.8,ESTP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.5
STU1813,8.4,6.1,5.3,9.8,8.4,5.0,6.6,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.8
STU0151,8.8,5.3,9.0,8.2,7.5,6.9,5.1,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.2
STU0775,6.9,8.5,9.9,6.0,6.1,5.3,9.9,ISFJ,Sư phạm & Giáo dục,Sư phạm Tin học,4.2
STU0330,9.8,5.1,6.3,6.3,9.5,8.8,5.2,ISFP,Y tế & Sức khỏe,Y đa khoa,4.4
STU0007,10.0,5.3,7.5,9.7,7.8,6.2,5.9,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.8
STU0944,6.4,9.1,9.3,5.8,6.6,5.4,8.8,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.2
STU1591,6.6,9.4,8.1,6.4,6.8,5.8,9.0,ISTJ,Luật & Xã hội,Tâm lý học,4.8
STU0735,6.6,10.0,8.8,6.0,5.0,5.5,9.6,INFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,4.0
STU0910,6.9,8.4,9.2,5.1,6.5,5.6,8.3,ISFP,Ngôn ngữ & Văn hóa,Đông phương học,4.3
STU0469,9.5,8.5,8.0,5.9,6.4,6.6,5.7,ENTJ,Kinh tế & Quản lý,Kinh tế quốc tế,4.9
STU0182,9.3,7.0,8.8,9.3,7.0,5.4,6.8,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.0
STU0165,9.4,6.1,9.3,9.6,6.7,6.2,5.7,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,4.1
STU0452,8.6,7.3,8.2,5.9,6.3,5.0,5.4,ENTP,Kinh tế & Quản lý,Kiểm toán,4.6
STU0491,9.4,8.4,8.3,6.5,5.8,5.3,6.0,ESTP,Kinh tế & Quản lý,Kiểm toán,4.6
STU1394,5.0,7.9,6.5,6.3,5.4,6.5,7.2,ISFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.2
STU1144,5.5,8.6,9.2,5.1,5.2,5.9,8.1,ENTP,Truyền thông & Báo chí,Truyền thông đại chúng,5.0
STU2153,8.3,5.3,6.8,8.3,7.2,6.8,5.4,ISTJ,Xây dựng & Quy hoạch,Kỹ thuật cấp thoát nước,5.0
STU1112,6.7,5.2,5.5,6.7,5.9,5.1,6.7,ENTP,Truyền thông & Báo chí,Báo chí,3.2
STU2377,6.0,7.7,8.7,6.4,6.4,5.5,8.5,ENFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,3.8
STU1311,6.5,8.4,5.7,6.7,5.3,5.9,8.3,INFJ,Nghệ thuật & Thiết kế,Hội họa,4.4
STU1484,6.4,9.5,8.2,6.2,6.5,6.8,8.9,ENTJ,Luật & Xã hội,Xã hội học,4.6
STU1710,8.8,6.1,5.9,9.7,7.4,6.0,5.9,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - viễn thông,4.9
STU1478,6.5,9.6,7.2,6.4,5.1,5.8,9.1,INTJ,Luật & Xã hội,Quản lý nhà nước,4.7
STU1513,5.0,9.6,7.3,6.4,5.2,6.8,8.8,ENTJ,Luật & Xã hội,Công tác xã hội,4.4
STU1845,9.1,5.7,5.6,9.1,7.1,6.4,6.0,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,5.0
STU2217,8.9,5.7,6.6,9.2,7.2,5.4,5.6,ISTJ,Xây dựng & Quy hoạch,Công nghệ kỹ thuật công trình xây dựng,4.2
STU2285,8.0,5.6,5.6,8.7,6.0,5.0,5.9,ISTP,Xây dựng & Quy hoạch,Quản lý xây dựng,4.6
STU0328,9.0,6.7,6.6,5.0,9.6,8.8,5.9,ISFJ,Y tế & Sức khỏe,Điều dưỡng,4.9
STU0443,8.5,7.8,9.2,6.3,6.7,5.5,5.6,ESTJ,Kinh tế & Quản lý,Marketing,4.8
STU1819,9.0,5.5,5.9,9.2,8.2,6.8,6.9,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,4.7
STU1379,6.5,7.5,6.5,6.7,5.7,5.7,6.5,ISFP,Nghệ thuật & Thiết kế,Thiết kế nội thất,4.0
STU0833,5.6,9.1,9.3,5.8,6.2,6.3,7.7,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.2
STU1895,8.4,6.9,5.5,5.7,8.4,9.6,7.0,ISFP,Nông nghiệp & Môi trường,Công nghệ sau thu hoạch,4.2
STU1887,7.4,6.9,5.3,5.6,8.5,9.0,5.2,ISFP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.2
STU1309,6.6,8.5,5.2,5.3,6.2,6.9,7.2,INFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.8
STU0087,9.9,6.8,9.5,8.9,8.1,5.6,6.0,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.5
STU2437,5.1,7.8,9.2,5.8,6.5,6.8,8.7,ESFP,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,3.9
STU0778,6.6,9.3,8.5,5.6,6.5,6.3,9.5,INFJ,Sư phạm & Giáo dục,Sư phạm Vật lý,4.5
STU2038,7.9,6.1,5.7,6.4,8.4,9.8,5.0,ISFP,Nông nghiệp & Môi trường,Khoa học cây trồng,5.0
STU0055,9.0,5.8,8.2,9.6,6.0,6.7,5.6,ISTP,Công nghệ Thông tin & Kỹ thuật Máy tính,An toàn thông tin,4.1
STU1871,9.0,5.9,5.1,9.5,7.3,5.6,6.9,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điều khiển và tự động hóa,4.3
STU1288,5.6,8.4,6.8,6.7,5.6,6.7,7.2,INFJ,Nghệ thuật & Thiết kế,Kiến trúc,4.0
STU1922,7.2,5.3,5.8,5.6,9.0,8.7,5.0,ISFJ,Nông nghiệp & Môi trường,Lâm nghiệp đô thị,4.4
STU1868,8.5,5.2,5.7,9.9,8.1,6.4,6.1,ISTP,"Kỹ thuật, Cơ khí & Ô tô",Công nghệ kỹ thuật ô tô,4.9
STU1246,6.8,9.7,8.7,5.7,5.1,5.8,8.6,ENTP,Truyền thông & Báo chí,Truyền thông đại chúng,4.0
STU0114,8.8,6.7,10.0,8.3,7.2,6.6,6.9,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học Máy tính,3.9
STU2338,5.3,8.5,8.5,5.2,5.3,6.5,7.9,ESTP,Du lịch & Dịch vụ,Du lịch,4.4
STU0988,6.3,8.5,10.0,6.6,7.0,5.6,8.0,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,4.9
STU1880,7.0,6.6,6.6,5.9,9.0,9.6,5.8,INFP,Nông nghiệp & Môi trường,Công nghệ thực phẩm,4.1
STU1568,5.6,9.3,7.3,6.4,5.8,5.8,9.2,INFJ,Luật & Xã hội,Luật,4.5
STU1010,5.9,9.3,9.7,5.3,5.8,5.3,7.2,INFP,Ngôn ngữ & Văn hóa,Tiếng Việt và văn hoá Việt Nam,4.8
STU1199,5.9,9.9,9.5,6.5,5.1,6.1,7.7,ENFP,Truyền thông & Báo chí,Truyền thông đa phương tiện,4.9
STU0590,8.4,8.4,9.6,5.5,5.2,5.1,5.6,ESTP,Kinh tế & Quản lý,Kiểm toán,3.9
STU0769,6.1,9.1,8.6,5.6,6.6,6.1,9.4,INFJ,Sư phạm & Giáo dục,Sư phạm Toán học,4.9
STU0018,9.8,6.2,8.4,9.8,6.4,6.0,5.3,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.9
STU1043,5.2,5.8,5.7,6.8,5.3,5.9,6.4,ISFP,Truyền thông & Báo chí,Công nghệ truyền thông,2.9
STU2034,7.2,5.7,5.7,5.8,9.0,9.6,6.6,ISTJ,Nông nghiệp & Môi trường,Nông nghiệp,3.9
STU0286,6.6,6.4,5.7,6.1,6.9,5.7,6.3,ESTP,Y tế & Sức khỏe,Kỹ thuật hình ảnh y học,3.4
STU0429,9.9,7.0,8.7,7.0,5.9,6.7,6.8,ESTP,Kinh tế & Quản lý,Marketing,4.6
STU1740,8.6,5.8,5.3,9.9,7.7,6.8,5.9,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.3
STU0670,6.4,9.3,8.1,5.2,6.1,5.7,9.5,ISFJ,Sư phạm & Giáo dục,Sư phạm Tiếng Anh,4.1
STU0032,9.8,6.0,7.9,8.2,7.0,5.6,5.5,ISTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,4.6
STU0723,6.3,8.5,8.1,6.5,5.1,6.8,9.8,ESFJ,Sư phạm & Giáo dục,Giáo dục Mầm non,4.6
STU0952,6.5,8.4,9.4,6.3,6.0,6.6,8.9,INTP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.5
STU2477,5.2,7.5,9.3,6.0,5.9,5.9,8.0,ESFJ,Du lịch & Dịch vụ,Quản trị nhà hàng và dịch vụ ăn uống,4.0
STU0215,9.8,6.2,6.9,5.2,8.9,9.5,6.6,ISFP,Y tế & Sức khỏe,Kỹ thuật phục hồi chức năng,4.0
STU1785,8.8,6.8,5.3,9.5,8.4,5.5,5.8,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.8
STU1165,6.3,9.5,8.7,5.5,6.1,5.2,7.8,ENTP,Truyền thông & Báo chí,Báo chí,4.8
STU0327,8.7,7.0,5.9,5.3,9.6,8.6,5.4,ISFP,Y tế & Sức khỏe,Dược học,5.0
STU0561,9.0,8.5,9.3,7.0,6.6,5.0,5.1,ESTP,Kinh tế & Quản lý,Marketing,4.7
STU1087,6.2,9.1,9.3,6.4,5.3,6.9,8.6,ENFP,Truyền thông & Báo chí,Thông tin - thư viện,4.4
STU1826,8.0,6.6,5.9,9.9,8.2,5.9,6.2,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.2
STU0342,9.1,5.2,5.9,5.7,9.1,9.7,6.6,INFJ,Y tế & Sức khỏe,Dược học,4.7
STU0148,9.2,6.7,9.3,9.3,6.2,5.2,5.8,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Thiết kế vi mạch,4.1
STU1836,9.0,5.4,5.2,9.3,8.0,5.4,6.5,ESTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ điện tử,4.5
STU1108,6.7,9.0,9.2,6.3,6.6,5.4,8.2,ENTP,Truyền thông & Báo chí,Quan hệ công chúng,4.7
STU0849,6.9,8.1,9.0,5.5,5.3,6.9,9.0,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ học,4.7
STU0967,6.7,8.1,9.3,6.4,6.3,5.2,8.2,ISFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.1
STU1073,6.5,9.0,9.2,5.4,6.0,5.9,7.6,ENFP,Truyền thông & Báo chí,Công nghệ truyền thông,4.0
STU0156,8.7,6.7,9.9,8.6,6.5,5.9,6.6,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Mạng máy tính và truyền thông dữ liệu,3.8
STU1661,6.7,8.9,8.3,5.9,5.4,6.3,9.3,INTJ,Luật & Xã hội,Luật quốc tế,4.2
STU1600,5.2,8.8,8.5,5.4,6.2,5.4,9.1,INFJ,Luật & Xã hội,Luật,4.8
STU1003,5.2,8.9,9.8,5.5,6.6,6.2,8.1,INTP,Ngôn ngữ & Văn hóa,Đông phương học,4.0
STU1840,8.7,5.5,5.1,9.9,7.8,6.1,5.3,ISTJ,"Kỹ thuật, Cơ khí & Ô tô",Robot và Trí tuệ nhân tạo,4.1
STU2402,5.5,7.1,8.4,6.1,6.1,5.2,8.1,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,5.0
STU2296,6.2,8.1,9.0,5.0,6.3,6.9,7.9,ESTP,Du lịch & Dịch vụ,Du lịch,4.1
STU2220,8.7,6.4,5.4,8.4,7.9,6.4,7.0,ESTJ,Xây dựng & Quy hoạch,Kinh tế xây dựng,3.9
STU2349,5.1,7.2,9.4,6.9,6.3,6.9,8.7,ESFP,Du lịch & Dịch vụ,Quản lý thể dục thể thao,4.0
