student_id,math_score,literature_score,english_score,physics_score,chemistry_score,biology_score,history_score,mbti_type,major_group,specific_major,major_rating
SV10393,6.4,6.3,8.3,5.7,7.8,6.8,7.7,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.75
SV10394,8.7,5.2,6.8,7.4,8.5,7.5,8.2,ESFP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,4.45
SV10395,7.5,7.0,8.6,8.2,7.9,7.6,8.0,ESTP,Kinh tế & Quản lý,Fintech,3.6
SV10396,8.8,8.0,8.4,8.9,9.3,8.4,8.6,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.0
SV10397,8.7,8.7,8.0,9.1,8.7,8.6,9.3,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.55
SV10398,7.5,8.5,6.4,8.8,8.8,8.7,8.3,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.8
SV10399,9.7,8.0,9.8,9.6,9.4,8.7,9.0,ESFP,Kinh tế & Quản lý,Thương mại điện tử,4.45
SV10400,6.0,7.8,7.2,6.7,6.8,8.2,7.9,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.05
SV10401,7.5,7.9,6.5,5.9,9.2,8.2,8.4,ESFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.55
SV10402,7.5,7.2,5.7,8.2,7.1,7.3,8.6,ESTP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,3.85
SV10403,5.1,6.7,5.5,5.4,7.4,5.4,7.1,ESFP,Y tế & Sức khỏe,Dược học,3.85
SV10404,10.0,7.8,9.4,9.6,8.5,8.7,9.3,ESFP,Kinh tế & Quản lý,Thương mại điện tử,3.6
SV10405,8.4,7.9,7.9,9.5,9.3,8.9,8.7,ENFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,4.15
SV10406,10.0,7.4,9.2,9.1,8.9,7.5,9.1,ESFP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.3
SV10407,8.4,7.8,7.1,7.2,8.4,8.8,8.5,INFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Trung Quốc,3.8
SV10408,8.8,9.1,9.4,8.7,10.0,8.9,9.2,ESTP,Kinh tế & Quản lý,Thương mại điện tử,3.9
SV10409,9.8,9.3,7.8,9.7,10.0,10.0,8.1,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.1
SV10410,6.6,6.8,7.7,9.1,8.1,8.0,8.2,ENTP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,4.2
SV10411,9.3,6.6,8.5,9.0,8.6,8.5,8.8,ENTJ,Luật & Xã hội,Luật,3.3
SV10412,7.0,7.3,5.8,7.1,6.1,6.8,9.4,ESTP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.1
SV10413,8.8,6.5,7.7,9.6,9.0,8.5,8.2,ESFP,Kinh tế & Quản lý,Fintech,4.5
SV10414,9.1,6.6,8.8,8.9,9.6,9.0,7.8,ISTP,Kinh tế & Quản lý,Kế toán,4.0
SV10415,8.1,5.5,7.7,6.8,8.4,7.0,6.4,ESFP,Y tế & Sức khỏe,Y khoa,3.5
SV10416,8.3,8.6,6.1,8.0,9.2,8.8,8.3,ESFP,Nông nghiệp & Môi trường,Công nghệ sinh học,4.65
SV10417,7.7,6.8,7.9,7.0,6.3,7.9,6.8,INTJ,Y tế & Sức khỏe,Kỹ thuật y sinh,3.9
SV10418,8.7,7.6,6.9,7.1,8.4,7.6,7.6,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,4.45
SV10419,10.0,7.2,9.6,10.0,10.0,8.1,8.9,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.9
SV10420,7.0,7.4,8.0,6.5,6.0,5.6,6.5,INTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,4.9
SV10421,8.0,7.5,6.4,6.9,9.2,7.5,6.7,ESFP,Kinh tế & Quản lý,Marketing,4.75
SV10422,8.5,5.8,7.1,7.8,7.1,6.7,7.1,ESFP,Kinh tế & Quản lý,Fintech,3.75
SV10423,8.8,7.6,8.9,8.3,8.1,9.6,7.2,ISTJ,Y tế & Sức khỏe,Điều dưỡng,4.35
SV10424,7.7,5.2,6.5,7.4,9.1,7.3,8.7,ESFP,Nghệ thuật & Thiết kế,Âm nhạc học,4.15
SV10425,8.9,8.5,7.0,6.6,8.5,8.2,8.0,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.55
SV10426,9.1,7.3,9.9,8.4,9.4,9.0,8.4,ISTP,Kinh tế & Quản lý,Quan hệ quốc tế,3.35
SV10427,9.7,8.4,7.2,8.3,8.3,8.5,9.1,ENTJ,Kinh tế & Quản lý,Thương mại điện tử,4.2
SV10428,9.3,8.3,7.3,9.8,8.7,9.3,8.8,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật phần mềm,4.4
SV10429,10.0,7.7,7.7,9.4,8.9,7.9,8.8,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,2.95
SV10430,7.9,7.3,7.4,6.8,8.1,7.6,9.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học máy tính,3.25
SV10431,7.7,5.4,4.4,7.2,6.9,7.3,6.2,ESFP,Sư phạm & Giáo dục,Sư phạm Toán,2.85
SV10432,7.8,8.0,9.6,5.7,6.8,7.5,8.9,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.7
SV10433,6.8,7.1,4.2,7.5,6.4,7.4,7.4,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.2
SV10434,7.7,5.4,6.1,8.2,5.8,5.8,7.9,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.6
SV10435,7.3,7.9,8.5,7.7,8.3,8.3,7.5,INFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.9
SV10436,8.5,7.2,7.9,8.8,7.9,8.7,9.5,ENTP,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.65
SV10437,8.6,9.0,7.8,8.7,8.4,7.8,8.3,ESFJ,Kinh tế & Quản lý,Quản trị kinh doanh,3.15
SV10438,7.8,6.3,7.4,5.9,6.6,7.2,6.9,ESFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.0
SV10439,8.8,8.7,8.0,10.0,7.9,8.0,8.4,ENTJ,Sư phạm & Giáo dục,Sư phạm Toán,3.8
SV10440,7.9,7.4,8.5,7.5,8.5,8.8,9.6,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.05
SV10441,9.1,8.0,9.0,9.0,9.9,9.2,8.1,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.85
SV10442,8.9,7.8,8.8,10.0,9.8,7.8,7.7,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,2.8
SV10443,9.4,7.3,8.3,8.1,8.6,8.4,8.6,ENTJ,Du lịch & Dịch vụ,Du lịch,3.8
SV10444,9.3,6.2,6.9,8.4,9.3,8.9,8.1,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.2
SV10445,7.6,6.1,6.1,7.1,7.7,7.9,6.4,ESFP,Y tế & Sức khỏe,Dược học,4.2
SV10446,7.5,7.6,7.5,7.0,8.2,8.1,8.7,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,4.05
SV10447,8.3,8.9,9.4,9.1,8.3,9.5,8.9,ENTJ,Kinh tế & Quản lý,Fintech,3.4
SV10448,8.8,8.6,7.2,9.3,8.4,9.1,9.1,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,3.6
SV10449,7.5,7.7,7.2,8.4,7.6,8.7,7.5,ESFP,Sư phạm & Giáo dục,Sư phạm Ngữ văn,3.3
SV10450,7.8,7.5,6.5,7.9,7.8,8.1,7.2,ESFP,Kinh tế & Quản lý,Marketing,3.8
SV10451,6.9,7.2,5.9,6.4,6.7,5.8,7.8,ENTP,Y tế & Sức khỏe,Dược học,4.35
SV10452,7.4,8.8,7.2,7.6,7.5,7.4,8.6,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.35
SV10453,7.2,7.8,7.9,7.5,9.3,6.1,8.7,ESTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,4.1
SV10454,8.0,8.1,9.5,7.5,8.4,8.3,9.5,ENTJ,Y tế & Sức khỏe,Dược học,3.6
SV10455,8.1,7.8,7.5,9.0,8.4,8.8,8.5,ENFJ,Kinh tế & Quản lý,Fintech,3.45
SV10456,7.5,6.3,7.0,6.5,5.9,7.3,8.2,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,3.8
SV10457,9.3,8.4,7.9,9.8,8.4,9.2,8.9,ENTJ,Kinh tế & Quản lý,Marketing,3.35
SV10458,7.0,5.6,8.2,7.4,7.9,7.9,7.7,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.55
SV10459,6.3,7.4,6.5,4.9,5.2,5.9,7.7,ENTP,Luật & Xã hội,Luật,3.25
SV10460,9.1,7.3,7.0,10.0,8.3,9.2,8.5,ESFJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.85
SV10461,9.0,8.7,7.0,9.7,9.2,9.7,8.4,ENFJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Anh,3.85
SV10462,8.8,8.1,9.4,9.0,9.2,9.2,9.0,ENTP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.5
SV10463,9.1,8.1,8.3,7.2,9.5,8.1,9.2,ENTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.95
SV10464,8.0,6.7,8.6,6.6,7.3,8.1,6.7,ESFP,Kinh tế & Quản lý,Kế toán,3.8
SV10465,8.5,8.1,9.1,6.5,7.4,7.8,8.6,INTJ,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.75
SV10466,9.9,8.5,7.6,8.1,7.9,8.4,9.1,ENTJ,Sư phạm & Giáo dục,Sư phạm Ngữ văn,4.15
SV10467,7.7,7.6,8.2,8.2,8.0,7.7,8.3,ESFP,Kinh tế & Quản lý,Kinh tế số,4.25
SV10468,8.7,6.8,9.0,8.5,8.3,8.6,8.1,ESTP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.6
SV10469,8.8,6.4,7.0,6.8,6.5,6.1,6.3,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.55
SV10470,9.6,7.1,8.7,8.7,8.3,8.6,8.2,ISTP,Sư phạm & Giáo dục,Sư phạm Tin học,3.7
SV10471,8.7,8.3,9.3,9.0,9.4,9.4,9.5,ENTP,Kinh tế & Quản lý,Marketing,2.7
SV10472,6.4,6.5,5.4,8.0,7.9,8.0,9.0,ESFP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.1
SV10473,8.1,8.2,7.0,9.2,9.5,9.4,8.2,ESTJ,Du lịch & Dịch vụ,Quản trị khách sạn,4.55
SV10474,4.8,6.3,6.9,6.9,7.4,7.1,6.0,ESFP,Du lịch & Dịch vụ,Du lịch,4.65
SV10475,8.5,8.0,8.6,7.4,7.9,8.2,8.3,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,3.75
SV10476,9.2,8.2,7.6,9.3,9.9,9.2,8.6,ENFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.15
SV10477,7.8,7.5,7.2,8.7,7.8,9.0,9.0,INFJ,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.0
SV10478,9.5,8.0,8.6,9.1,9.0,8.4,8.5,ENTJ,Truyền thông & Báo chí,Truyền thông đa phương tiện,5.0
SV10479,7.1,7.0,7.4,7.6,7.7,7.2,9.1,ESFP,Luật & Xã hội,Luật,4.4
SV10480,8.6,7.0,8.5,8.2,7.5,7.2,9.2,ESFP,Kinh tế & Quản lý,Fintech,3.8
SV10481,9.7,6.9,8.9,8.9,9.0,7.7,8.7,ESFP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.35
SV10482,8.7,7.1,8.2,8.3,7.1,7.8,8.7,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.05
SV10483,7.5,7.3,7.1,7.9,8.1,7.7,7.2,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.95
SV10484,8.4,7.2,7.3,8.2,8.1,8.9,7.5,ESFP,Nông nghiệp & Môi trường,Kỹ thuật môi trường,3.45
SV10485,8.4,6.1,8.1,8.4,8.4,7.0,8.0,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,3.15
SV10486,7.2,6.5,8.4,7.1,6.7,7.1,8.0,INTJ,Du lịch & Dịch vụ,Du lịch,3.55
SV10487,8.3,6.6,7.2,7.1,8.8,6.8,6.9,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.3
SV10488,8.9,7.0,6.0,6.5,8.7,7.2,7.1,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,4.7
SV10489,7.5,7.7,7.5,7.0,7.3,7.3,8.4,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.3
SV10490,8.7,7.5,9.0,8.8,9.1,9.0,9.1,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,3.85
SV10491,9.4,7.0,7.4,8.3,9.5,8.8,8.5,ENTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,4.6
SV10492,8.1,5.3,6.7,6.6,9.1,7.9,6.8,ESFP,Du lịch & Dịch vụ,Quản trị khách sạn,3.9
SV10493,6.2,7.8,7.8,7.9,8.7,7.8,8.7,ESTP,Du lịch & Dịch vụ,Du lịch,3.4
SV10494,9.4,7.8,9.5,10.0,8.7,9.6,8.8,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,4.6
SV10495,6.5,5.9,5.7,5.0,4.6,5.5,6.3,ENTP,Sư phạm & Giáo dục,Sư phạm Lịch sử,4.1
SV10496,7.8,6.5,8.4,8.0,8.0,8.3,9.3,ESTP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.35
SV10497,8.3,8.2,8.0,7.1,8.5,6.4,8.2,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Khoa học dữ liệu,3.75
SV10498,9.9,7.4,8.8,8.8,9.4,9.7,9.3,INTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.4
SV10499,9.0,6.9,7.4,8.1,9.4,6.7,7.9,ENTJ,Y tế & Sức khỏe,Điều dưỡng,3.15
SV10500,7.0,5.4,6.2,7.2,6.3,8.5,6.9,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.3
SV10501,6.8,6.3,6.2,4.2,5.6,6.4,6.3,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ thông tin,4.8
SV10502,6.9,7.0,7.3,6.9,6.9,8.0,7.4,ESFP,Nghệ thuật & Thiết kế,Kiến trúc,3.15
SV10503,6.5,6.0,5.8,6.7,6.9,7.1,9.1,ESFP,Kinh tế & Quản lý,Kinh tế,4.15
SV10504,7.2,6.6,6.8,7.3,7.6,8.2,7.2,ESFP,Kinh tế & Quản lý,Marketing,3.5
SV10505,8.7,8.4,7.2,7.8,8.6,9.2,9.4,ENTJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.6
SV10506,5.9,6.1,7.8,6.7,7.0,6.3,6.8,ESFP,Kinh tế & Quản lý,Kế toán,3.55
SV10507,7.7,6.4,5.0,5.7,6.5,7.1,6.7,ESFP,Kinh tế & Quản lý,Quan hệ quốc tế,3.4
SV10508,9.7,8.9,7.1,9.1,9.3,8.3,8.5,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.85
SV10509,8.5,6.9,8.1,6.6,8.1,8.0,7.7,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,3.45
SV10510,7.7,7.1,7.2,8.5,9.3,8.2,7.3,INFP,Truyền thông & Báo chí,Báo chí,4.0
SV10511,7.5,8.0,9.0,8.6,7.6,8.1,8.2,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.8
SV10512,9.3,6.7,8.9,8.8,9.3,10.0,9.2,ENTP,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.75
SV10513,8.9,6.9,8.6,8.6,8.6,8.7,9.0,ENTJ,Kinh tế & Quản lý,Kinh tế,3.4
SV10514,7.2,5.3,4.1,3.8,4.1,7.2,4.5,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.55
SV10515,7.6,6.7,7.3,7.8,8.3,7.9,7.5,ESFP,Truyền thông & Báo chí,Báo chí,4.25
SV10516,6.3,6.3,6.5,6.0,4.6,4.4,5.7,ENTP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,4.1
SV10517,8.0,7.4,6.6,7.5,7.7,5.0,6.5,ESFP,Kinh tế & Quản lý,Kinh tế,3.35
SV10518,6.5,6.0,6.1,6.5,5.9,8.6,8.1,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,3.9
SV10519,7.5,6.9,9.1,7.1,8.4,6.7,7.7,ESTP,Kinh tế & Quản lý,Kế toán,4.25
SV10520,9.0,8.9,9.3,8.6,9.2,10.0,9.5,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.0
SV10521,9.1,7.2,7.8,6.9,8.7,7.7,8.1,ESFP,Kinh tế & Quản lý,Kinh tế,4.1
SV10522,7.2,7.5,8.1,7.7,8.5,7.1,9.0,ESFP,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.5
SV10523,7.5,6.1,6.5,5.6,5.2,8.7,7.3,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.15
SV10524,9.6,7.6,8.6,9.8,9.3,8.6,7.9,INTJ,Kinh tế & Quản lý,Fintech,3.45
SV10525,10.0,8.2,10.0,8.8,9.9,9.9,9.0,ENFJ,Y tế & Sức khỏe,Điều dưỡng,2.95
SV10526,7.7,8.7,8.3,7.7,9.2,8.4,9.0,ESFP,Kinh tế & Quản lý,Quản trị kinh doanh,3.05
SV10527,6.5,6.1,4.9,5.5,4.8,8.3,6.7,ESFP,Y tế & Sức khỏe,Kỹ thuật y sinh,3.85
SV10528,5.7,7.3,4.9,5.8,4.0,6.4,5.4,ENTP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật hóa học,4.0
SV10529,6.6,6.5,7.0,6.6,7.5,5.7,7.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.4
SV10530,8.4,5.8,8.8,7.0,8.4,7.4,8.7,ESFP,Kinh tế & Quản lý,Tài chính - Ngân hàng,4.15
SV10531,6.8,8.0,8.5,8.6,8.2,7.3,6.7,ESTP,Truyền thông & Báo chí,Truyền thông đa phương tiện,3.0
SV10532,7.4,7.4,7.2,8.8,7.8,7.8,8.2,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,3.8
SV10533,7.8,6.1,7.1,6.4,7.2,5.9,7.0,ESFP,Y tế & Sức khỏe,Y khoa,3.25
SV10534,9.2,7.8,7.9,9.0,8.8,8.6,9.0,ENTJ,Sư phạm & Giáo dục,Sư phạm Lịch sử,3.5
SV10535,8.6,7.1,9.2,9.4,7.8,8.9,8.1,ENTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,3.85
SV10536,7.6,7.7,5.1,9.3,7.7,8.5,8.4,INFJ,Y tế & Sức khỏe,Dược học,3.4
SV10537,8.8,8.2,7.2,6.9,8.3,7.7,7.3,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,3.65
SV10538,9.2,6.8,7.2,9.4,8.4,8.2,8.3,ENTJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,4.35
SV10539,8.0,6.6,5.8,9.1,7.3,8.1,8.6,ESFP,Y tế & Sức khỏe,Kỹ thuật y sinh,3.55
SV10540,8.2,6.3,6.7,7.3,9.8,8.7,6.2,ESFP,Kinh tế & Quản lý,Marketing,4.25
SV10541,6.4,6.6,5.6,6.4,5.3,8.4,7.5,ESFP,Kinh tế & Quản lý,Quan hệ quốc tế,3.3
SV10542,7.6,5.6,3.6,4.5,4.7,6.2,4.8,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,4.1
SV10543,8.0,4.7,6.0,6.7,8.3,6.5,4.6,ESFP,Nghệ thuật & Thiết kế,Âm nhạc học,4.55
SV10544,5.8,6.9,5.7,8.2,7.8,7.7,9.5,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,2.6
SV10545,7.9,7.8,7.4,8.5,8.0,7.9,7.6,ESFP,Kinh tế & Quản lý,Kế toán,3.45
SV10546,6.8,7.4,7.6,7.0,8.4,7.5,7.0,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Kỹ thuật máy tính,4.15
SV10547,7.3,6.4,6.5,9.0,7.6,9.7,9.1,INFJ,Kinh tế & Quản lý,Fintech,3.75
SV10548,6.9,7.6,7.1,4.6,5.5,7.0,6.0,ENTP,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.05
SV10549,7.3,6.1,6.8,7.5,7.7,6.5,7.2,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện tử - Viễn thông,3.55
SV10550,7.9,5.1,6.7,8.8,5.6,5.8,7.2,ESFP,Xây dựng & Quy hoạch,Kỹ thuật xây dựng,3.9
SV10551,7.9,7.6,8.2,7.5,6.3,8.4,9.1,ESFP,Ngôn ngữ & Văn hóa,Ngôn ngữ Hàn Quốc,3.75
SV10552,9.3,7.8,9.2,9.9,9.6,9.0,9.3,INTJ,Ngôn ngữ & Văn hóa,Ngôn ngữ Nhật,4.45
SV10553,6.4,7.2,6.3,7.9,6.7,8.5,7.6,ESFP,Kinh tế & Quản lý,Marketing,4.0
SV10554,7.8,8.2,8.2,7.2,10.0,9.2,8.9,ISTJ,Kinh tế & Quản lý,Kế toán,4.0
SV10555,8.5,8.0,7.5,7.7,8.3,7.1,7.7,ESFP,Kinh tế & Quản lý,Fintech,3.65
SV10556,8.3,7.4,6.7,10.0,8.5,8.2,7.8,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,3.6
SV10557,8.3,8.3,6.9,9.0,9.3,9.4,8.8,ENTJ,Kinh tế & Quản lý,Fintech,3.65
SV10558,7.6,6.7,6.1,5.7,8.4,6.4,7.4,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật cơ khí,4.05
SV10559,7.4,7.3,8.2,6.4,8.8,6.6,8.0,ESFP,"Kỹ thuật, Cơ khí & Ô tô",Kỹ thuật điện,3.65
SV10560,7.6,7.4,8.6,7.8,7.5,8.0,8.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Trí tuệ nhân tạo và Học máy,4.0
SV10561,9.0,6.5,8.4,7.0,9.0,7.7,8.0,ENTJ,Y tế & Sức khỏe,Y khoa,4.9
SV10562,9.0,8.6,7.5,9.8,9.5,9.9,7.5,ENFJ,Truyền thông & Báo chí,Báo chí,4.3
SV10563,7.9,6.1,6.2,8.0,8.0,8.2,8.9,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,3.7
SV10564,8.1,7.7,8.5,8.1,9.0,8.8,9.2,ESTP,Kinh tế & Quản lý,Quản trị kinh doanh,4.45
SV10565,8.0,5.7,5.9,6.6,8.1,6.2,5.9,ESFP,Y tế & Sức khỏe,Y khoa,3.65
SV10566,7.8,5.7,6.7,6.5,9.3,8.3,7.4,ESFP,Kinh tế & Quản lý,Thương mại điện tử,2.85
SV10567,8.2,7.3,6.2,9.2,7.8,9.0,8.1,ESFP,Kinh tế & Quản lý,Kế toán,3.35
SV10568,10.0,8.4,8.4,9.3,9.7,8.4,8.6,ENFJ,Y tế & Sức khỏe,Kỹ thuật y sinh,2.9
SV10569,9.2,6.7,9.1,8.9,8.5,8.6,8.1,ESTP,Kinh tế & Quản lý,Kế toán,3.65
SV10570,9.3,7.1,7.8,9.5,8.9,9.5,9.4,ESFJ,Công nghệ Thông tin & Kỹ thuật Máy tính,Hệ thống thông tin,3.85
SV10571,8.8,7.9,8.2,9.6,9.0,8.5,8.5,ENTJ,Kinh tế & Quản lý,Kinh tế số,4.7
SV10572,8.3,5.2,5.9,8.1,6.5,6.6,7.8,ESTP,Du lịch & Dịch vụ,Quản trị khách sạn,4.0
SV10573,10.0,8.4,9.8,8.2,10.0,8.9,9.5,ENFJ,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.75
SV10574,7.5,7.1,8.9,8.5,8.7,9.0,8.6,ISTP,Kinh tế & Quản lý,Quản trị kinh doanh,4.25
SV10575,6.9,6.3,5.5,6.9,5.7,7.1,7.9,ESTP,Nghệ thuật & Thiết kế,Kiến trúc,2.75
SV10576,5.7,5.5,6.0,5.0,4.5,5.5,8.3,ENTP,Du lịch & Dịch vụ,Du lịch,3.95
SV10577,7.0,6.7,6.3,7.2,8.5,7.8,7.7,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,Blockchain và Tiền mã hóa,4.25
SV10578,7.2,7.5,8.0,7.0,8.8,7.5,8.5,ESFP,Kinh tế & Quản lý,Marketing,3.1
SV10579,10.0,7.8,9.9,9.6,10.0,7.9,9.1,ENTP,Y tế & Sức khỏe,Điều dưỡng,4.4
SV10580,7.6,8.0,9.1,7.1,8.4,9.5,8.4,ISTJ,Kinh tế & Quản lý,Logistics và Quản lý chuỗi cung ứng,4.0
SV10581,7.8,8.0,6.4,6.5,8.9,7.8,9.0,ESFP,Kinh tế & Quản lý,Kinh tế số,3.65
SV10582,6.9,5.5,6.0,5.8,4.7,5.9,4.7,ENTP,Nghệ thuật & Thiết kế,Thiết kế đồ họa,4.15
SV10583,7.8,8.4,8.1,8.7,7.7,7.9,7.7,ENTP,Công nghệ Thông tin & Kỹ thuật Máy tính,Công nghệ đa phương tiện,5.0
SV10584,6.7,8.1,8.3,6.9,9.2,7.6,8.7,ESFP,Nghệ thuật & Thiết kế,Thiết kế thời trang,3.95
SV10585,5.0,6.8,3.9,5.9,8.6,5.3,6.4,ESFP,Công nghệ Thông tin & Kỹ thuật Máy tính,An ninh mạng,3.95
SV10586,8.5,9.2,6.4,8.5,8.7,9.3,8.7,ENTJ,Kinh tế & Quản lý,Tài chính - Ngân hàng,3.6
SV10587,5.9,6.6,6.7,7.1,5.9,7.6,7.2,ESFP,Y tế & Sức khỏe,Răng - Hàm - Mặt,3.45
SV10588,10.0,8.4,9.2,9.0,10.0,8.8,9.3,ENTP,Kinh tế & Quản lý,Thương mại điện tử,4.25
SV10589,7.7,6.4,7.8,7.9,7.7,7.1,7.6,ESFP,Y tế & Sức khỏe,Y khoa,3.4
SV10590,9.2,7.6,6.9,8.5,8.3,8.1,7.9,ENTJ,Nghệ thuật & Thiết kế,Thiết kế đồ họa,3.9
